motor_type,temperature,vibration,current,speed,maintenance
Dust Collector Fan Motor,49.283711695176606,3.0377085507565686,17.98578650320315,1336.9179311720843,0
Dust Collector Fan Motor,64.25960118328366,6.059979190955041,35.765218142778274,1740.722095794581,0
Automatic Mould-Handling Motor,73.27154325185889,4.128471006058762,33.53853494531588,1274.7811178983204,0
Hybrid Moulding Machine Motor,77.4465409177297,5.9825812662752575,36.91567984896135,1779.3828000008766,0
Dust Collector Fan Motor,51.22653940058435,7.596772944202869,17.51445028030918,1463.804117178063,0
Dust Collector Fan Motor,61.46435438727468,6.044163058892648,14.415053905779077,1449.202019449812,0
Hybrid Moulding Machine Motor,59.90947611656103,0.664942853497573,54.993356407544695,1058.5999478040646,0
ID Fan Motor,62.62771757276208,3.410547225727222,7.665939571960757,1698.269151335873,0
Hydraulic Gesa Moulding Motor,72.58207461579647,10.195535113654692,42.61250840142929,2053.9187761797743,1
Dust Collector Fan Motor,74.24742241505028,8.104213644949272,18.790420958684955,1520.2399453754372,1
Hybrid Moulding Machine Motor,63.99662671790182,10.390751988789832,32.762229195835666,1141.6387478891243,1
Hybrid Moulding Machine Motor,59.710585094538246,5.879663991846623,40.56104423257263,1919.4004593609786,0
Hybrid Moulding Machine Motor,71.68291188752198,6.3893167003883775,31.252488999602054,1443.2957106952576,0
Hydraulic Gesa Moulding Motor,100.302018050295,12.135713138291058,30.988942660831867,927.5856178291261,1
Dust Collector Fan Motor,75.90586050955562,7.228636680323958,22.583660068452023,1489.7631727626135,0
Automatic Mould-Handling Motor,62.555135501111344,5.89965442745302,24.33958171764715,1338.3629086269868,0
Automatic Mould-Handling Motor,62.90823182117349,3.8295055640638127,41.46864050854633,1293.6766602938192,0
Hydraulic Gesa Moulding Motor,72.61174489554263,9.790276663456098,63.05198786054534,1052.6445776503913,1
Hydraulic Gesa Moulding Motor,75.59355278945903,8.362691715501985,37.53924051391262,1392.6028696759993,1
Hydraulic Gesa Moulding Motor,79.5994611614534,11.13113416602689,55.6200726544947,1337.1409184665958,1
Hydraulic Gesa Moulding Motor,70.79496695284348,6.548369692450199,68.86295161663756,1273.94494747801,1
Dust Collector Fan Motor,60.4162080538542,7.9809255153501875,16.617552537543187,1137.485900691923,0
Hydraulic Gesa Moulding Motor,78.61795048674381,7.080048891371595,50.170825852422716,1264.4970120892112,0
ID Fan Motor,68.97551874463494,2.702091211927237,6.49414857553358,1164.025543289225,0
Dust Collector Fan Motor,35.4270247544853,6.150497149532698,20.79652161284055,1318.9941570314927,0
Hybrid Moulding Machine Motor,68.78680133115869,2.260094979056852,36.556093770508014,1845.1461150100056,0
Hydraulic Gesa Moulding Motor,65.43009493958407,7.73181788302098,70.46739977253506,1989.2703826896977,1
Automatic Mould-Handling Motor,76.04490027619136,4.194786917682337,25.966325003345176,1424.7602883825164,0
Hybrid Moulding Machine Motor,66.24395764108615,1.697670410263214,47.65598354881895,1104.3429672469952,0
Dust Collector Fan Motor,50.46691543640715,3.3584121143706005,25.31197595486124,1536.6176638718189,0
Hydraulic Gesa Moulding Motor,68.02286446677158,2.237145441532503,56.417913513827024,2041.8267353510882,0
Hydraulic Gesa Moulding Motor,80.04753537109505,5.725668541381682,66.55033730696061,1546.3032697927024,1
ID Fan Motor,46.9361861093793,1.3152271894134435,11.225010796554185,1507.0728733291533,0
Dust Collector Fan Motor,66.56061540338082,7.074957409212857,14.529241626742012,1476.7517100321036,0
Hydraulic Gesa Moulding Motor,74.62666804583937,17.742561077940174,56.84091851520304,1495.5901592612993,1
Hydraulic Gesa Moulding Motor,81.41973377740004,5.419377331613444,56.6739957535227,2211.481074050331,0
Dust Collector Fan Motor,68.70942267996524,7.096042454238262,21.329002775811855,1741.3127391750998,0
Hydraulic Gesa Moulding Motor,98.72306635437117,1.6451912613513402,35.26838039425232,1892.8332304207943,1
Automatic Mould-Handling Motor,65.62131688708396,6.471754723225375,20.63709801931531,1561.0296524285693,0
Dust Collector Fan Motor,48.34357598590297,7.344347917837638,6.405013649737846,1090.2060879149712,0
Hybrid Moulding Machine Motor,59.4275057691182,5.5565399459014,34.41709043884494,1741.2314909887561,0
Hybrid Moulding Machine Motor,66.26459859606129,4.400770849096881,30.984932875663915,1541.6828429112047,0
Hybrid Moulding Machine Motor,76.4327108490005,5.915689855370687,48.48949253037257,1733.0795077064486,0
Automatic Mould-Handling Motor,85.77812817346032,5.182516893606005,24.45758729824985,1600.263169110096,1
Dust Collector Fan Motor,54.33071421857408,5.369954103429974,26.955958899042884,1697.9484893193444,0
Hybrid Moulding Machine Motor,64.9889910444097,6.581597091727178,53.64857317154697,1619.8408117806555,0
Automatic Mould-Handling Motor,91.21647595951322,8.268282017770982,29.55188262533063,1575.9025460033376,1
Hybrid Moulding Machine Motor,65.13940372311481,7.280823955145952,34.60485037106943,1387.507425771626,0
Hybrid Moulding Machine Motor,55.857220014955296,4.169071892045032,12.5706730660606,1265.22259123556,0
Automatic Mould-Handling Motor,84.77644844788436,3.829728287352669,23.170029376954062,1289.7621760530235,0
Hydraulic Gesa Moulding Motor,60.44320201704565,9.168927036109476,26.364154744732982,1730.8695431343021,1
Hybrid Moulding Machine Motor,70.5021307112996,5.434682128025829,32.392861329810174,1158.4747784891329,0
Hybrid Moulding Machine Motor,74.62215995201646,3.641800985513652,44.62788343884388,1539.3814083988973,0
ID Fan Motor,60.90424871742688,4.575147610868772,13.942863365415988,1982.6141649146684,0
Automatic Mould-Handling Motor,94.20874419210276,6.06561657291354,17.72295399568064,1967.7145735912086,1
Hydraulic Gesa Moulding Motor,99.26743799078142,1.257778423827065,73.08727631074065,1218.961429512185,1
Hybrid Moulding Machine Motor,77.86813116768496,4.500627970153397,37.04912482859795,1954.8407689720673,0
Hybrid Moulding Machine Motor,61.59261213655412,10.20221572663333,21.85855424837277,1660.4912017091308,1
Automatic Mould-Handling Motor,81.12204787231667,8.748752994355664,23.719643351999917,1572.9418722935632,1
Hydraulic Gesa Moulding Motor,80.63671175519143,10.09586926840575,47.846853090342464,2003.1347610560613,1
Dust Collector Fan Motor,75.80905593480131,10.977349391677537,11.175816348291601,1401.4991643570938,1
Hydraulic Gesa Moulding Motor,60.054623437382716,9.358989354487274,44.500519959391994,1432.859084684711,1
ID Fan Motor,58.46014088070474,4.102343596839265,5.628219807160104,1727.2109275601258,0
Dust Collector Fan Motor,70.06580248092075,5.224740334673507,6.390215296557173,1455.1915513051076,0
Dust Collector Fan Motor,65.17777434027394,8.168276349174462,15.01025736192821,1848.9908664821085,1
Hydraulic Gesa Moulding Motor,84.42062589601612,2.8164451293473682,55.26895528876177,1374.9368348826033,0
Dust Collector Fan Motor,58.27605611594647,7.374476900790577,15.385261622258184,1247.5651457612976,0
Dust Collector Fan Motor,62.61495536587325,2.6951752194063916,17.49658882039022,1384.894723477116,0
Hybrid Moulding Machine Motor,70.20772593055379,8.062258986635108,42.32138289990155,1892.9595508300604,1
Dust Collector Fan Motor,57.4984089076479,3.265122417026191,18.753823432033926,1578.8410459409008,0
Automatic Mould-Handling Motor,69.72005978234387,7.706138320332815,4.231869152114292,1618.6796504288827,0
Dust Collector Fan Motor,67.46744693751155,5.679101886379355,23.811097979910038,1390.036710621965,0
ID Fan Motor,52.18361102538715,4.337970959378844,2.8242336606139133,1590.7882894589443,0
Dust Collector Fan Motor,70.49254197402541,7.482147561364572,12.739817486284242,1698.137985705465,0
Hydraulic Gesa Moulding Motor,94.01290310633334,5.174865110951281,42.18259805892919,1379.0802395889834,1
Hydraulic Gesa Moulding Motor,84.16048068046302,8.717416365835621,53.242134228931846,1366.8676564686914,1
Hybrid Moulding Machine Motor,69.8012231650758,4.546238841815141,41.488501693264254,2069.066746849521,0
ID Fan Motor,60.18407665300268,2.3765782910931534,12.339716648970695,1907.160764978342,0
Dust Collector Fan Motor,75.99689014061244,6.719361695372642,25.122466072450532,1210.5630787110942,0
Dust Collector Fan Motor,62.68005482444094,0.3705706010163734,23.434570514825662,1188.3304376137517,0
Hybrid Moulding Machine Motor,51.41227502463451,11.804078268325508,36.60217738144149,892.4880258971481,1
Hybrid Moulding Machine Motor,88.7897138728763,5.4341829628293485,37.19202915344125,1759.0714077407438,1
Hydraulic Gesa Moulding Motor,87.53803830882747,12.359745861979668,60.822296446962646,1550.18967016366,1
ID Fan Motor,59.879682436387554,1.487375347090121,5.025309590413856,1547.046904829458,0
Hybrid Moulding Machine Motor,87.82067710099616,8.105913980125445,37.43587877356166,893.7547246242158,1
Dust Collector Fan Motor,65.44077194125484,7.425007679031921,15.527151523051302,1525.3142644937,0
Hydraulic Gesa Moulding Motor,72.90326324194343,12.165595602442025,38.28201527487907,978.23845434816,1
Hydraulic Gesa Moulding Motor,85.61960954990792,9.149975924530962,62.25583335232597,1160.0863483981639,1
Hybrid Moulding Machine Motor,58.436834560613775,6.461904883749783,59.671646600429156,1823.6157152409046,0
Hydraulic Gesa Moulding Motor,68.5238103688342,7.916875767845159,52.06698229563152,1652.6728312892074,0
ID Fan Motor,53.45768554712161,2.833063016192238,8.267575691251563,1200.920512079362,0
Hydraulic Gesa Moulding Motor,96.4539146424583,12.4440083701701,88.76162656463424,1844.2954252468971,1
Hydraulic Gesa Moulding Motor,79.86901182711861,7.271007599877693,40.97669960929946,1433.0790564627878,0
ID Fan Motor,52.19263698296065,4.882765223470932,11.537834124139358,1880.7698720760682,0
Hybrid Moulding Machine Motor,69.39017292088046,9.556459520393016,46.34868237913934,1357.9393332133018,1
Hybrid Moulding Machine Motor,70.17512120890262,3.4784860909379853,51.85491997278046,1431.7376032507536,0
Hybrid Moulding Machine Motor,64.74039121063572,12.63092478217181,63.80360382923223,1503.5641303553375,1
Automatic Mould-Handling Motor,61.573535030895805,3.704996539232235,41.19929248185115,1577.7979155873347,0
Automatic Mould-Handling Motor,87.53550166497368,8.412661239077302,25.91852891174526,927.0385281232241,1
Hydraulic Gesa Moulding Motor,86.425385541023,14.106511399701114,31.805386312167233,1261.0137360563028,1
Hybrid Moulding Machine Motor,78.1446583734478,5.935483127309896,57.2371542347064,1288.8251023753367,0
Dust Collector Fan Motor,66.87741122955221,5.268135578446255,15.247847198778308,1618.3467185730149,0
Hybrid Moulding Machine Motor,69.91930306812634,4.131427387348309,26.952871788707775,1874.9272714643866,0
Hydraulic Gesa Moulding Motor,80.586478582333,11.204551613203613,49.05683481967839,1336.929947926025,1
Hybrid Moulding Machine Motor,64.58348405159677,4.477002492792959,55.142278438250436,1539.1357244915228,0
Hybrid Moulding Machine Motor,58.07050928803883,8.259702319560644,52.34332373564053,1276.8421832631252,1
Automatic Mould-Handling Motor,67.93080214094039,7.543817561476315,36.62911503539901,1276.1180935106688,0
Automatic Mould-Handling Motor,85.21635213827608,7.872736068487508,21.598507701106644,1208.3105265795496,1
Dust Collector Fan Motor,56.93758134721196,3.76626805613411,30.51825250530811,1583.6737095245828,0
Hydraulic Gesa Moulding Motor,63.9801811066944,10.108372889114467,74.63167658146503,1516.1492366141015,1
ID Fan Motor,62.33318894533463,4.427888629689626,20.974366895072187,1326.2958915554182,0
Dust Collector Fan Motor,88.54438668214897,7.448982120763455,32.215723804868986,1918.6302246597556,1
ID Fan Motor,54.58636122277148,2.522291134195568,8.532117000687926,1526.0156000267882,0
ID Fan Motor,54.780519760738926,0.41463446098420054,12.072189009872897,1863.2023657626592,0
Hydraulic Gesa Moulding Motor,86.556789520103,5.522015049490983,70.65920145974785,1494.6776766330436,1
Automatic Mould-Handling Motor,66.54333707284181,2.433047858730933,33.630881255642876,2026.6837155304338,0
Dust Collector Fan Motor,57.676183767277664,6.25291843812138,14.982787477974265,1853.6597811110817,0
Automatic Mould-Handling Motor,62.15783757070346,3.5197327900204343,29.81255944813274,2224.724817615025,0
Hydraulic Gesa Moulding Motor,64.66084844890909,6.639583771999383,45.743826861843445,1166.9433605542729,0
ID Fan Motor,65.36778301229059,1.9367842402879467,6.8565439308811404,1348.3530733666466,0
Hybrid Moulding Machine Motor,87.83371840374403,5.388806167022432,54.461412875373405,1543.6947365788897,1
Automatic Mould-Handling Motor,80.72445306155102,5.7940933397648,37.45332773494476,1618.6121043556998,0
Automatic Mould-Handling Motor,83.45851184469004,4.315706873753079,34.25332476750876,1636.9799546095505,0
Hybrid Moulding Machine Motor,75.1036229690703,4.567382033057893,38.399435989614084,1467.7652781731458,0
ID Fan Motor,47.15334060911404,2.0858750838169717,12.176250269626397,949.2693731468729,0
Dust Collector Fan Motor,69.5401076903169,7.190455543668405,26.44379823920753,1622.3430043853261,0
Dust Collector Fan Motor,64.12108701518451,5.6318262659681615,13.366845673173724,1999.680964105958,0
Dust Collector Fan Motor,71.3797415456626,8.99223273413324,21.293696259668156,1812.53816859456,1
Dust Collector Fan Motor,70.06429381000422,6.13853976235175,13.375275581758341,1930.3224135104483,0
ID Fan Motor,56.40838181445845,4.378827540431311,12.310334884538282,1174.4196180643353,0
Automatic Mould-Handling Motor,63.6582885472221,7.058360872255934,15.646851910411197,1661.9293538485026,0
Dust Collector Fan Motor,62.9030547315197,5.7613581906672025,13.26523573471595,1555.371788249488,0
ID Fan Motor,58.790222246407424,2.127881447947811,16.984826689069727,1695.6884099368958,0
Hydraulic Gesa Moulding Motor,61.77188329605653,11.740648214021766,44.788343823740504,1527.2196403206658,1
Hydraulic Gesa Moulding Motor,74.50369780382532,8.926004776282474,39.049682502545224,1806.4874293199844,1
ID Fan Motor,58.06467115989887,0.5912065572149754,8.535515799063353,1652.1938549675062,0
Dust Collector Fan Motor,62.168769959895656,6.352209952061815,25.55748746671336,2111.2636874486852,0
Dust Collector Fan Motor,55.552220130684915,3.696637781931313,30.667778004597505,1241.830378855834,0
Automatic Mould-Handling Motor,68.94213473794784,4.588997840507954,37.803155365321295,1655.854359474584,0
Automatic Mould-Handling Motor,62.63521713407651,7.548880455697807,29.23727127042654,2019.0965444571507,0
Hybrid Moulding Machine Motor,77.91042545321612,4.04012185156988,28.39511694072407,1795.419982145903,0
Hydraulic Gesa Moulding Motor,73.5085531582432,1.0085909959529147,65.57292322293642,1604.5712232885219,1
Hybrid Moulding Machine Motor,64.97083763003539,5.719820169868168,35.946218869703166,1311.773779672088,0
Dust Collector Fan Motor,83.16395648208976,6.1076631037348985,24.298867436920204,1194.7680731133996,0
Hydraulic Gesa Moulding Motor,85.90290820912688,4.2808343111282205,48.67770196222722,535.1828402228591,1
Dust Collector Fan Motor,64.47668433491644,4.420451318650105,13.219221538324572,1568.244264247699,0
Hybrid Moulding Machine Motor,75.66703153946612,6.658990706360737,41.13657102228734,1350.451678789193,0
Hybrid Moulding Machine Motor,85.70375265961144,12.512093855634932,42.606495250340814,1360.5698328264816,1
ID Fan Motor,50.77986124157785,1.5764130685961601,6.625190460845249,1756.1978601280553,0
Hybrid Moulding Machine Motor,78.86859740305044,2.5353858990353815,42.117810203955436,1635.3678048408296,0
Hydraulic Gesa Moulding Motor,73.21464641711091,0.9691470831181643,74.9986448305872,1251.5413572932014,1
Dust Collector Fan Motor,63.511938445663226,7.178048339851433,16.376910708574822,1842.7570682634391,0
Automatic Mould-Handling Motor,91.34666552519872,6.9940394231635405,24.47433659256864,1549.5586022857372,1
Hydraulic Gesa Moulding Motor,73.65201902956248,4.272790054675166,48.52816533160173,863.9738354639477,0
Dust Collector Fan Motor,64.06911224989935,4.999176979580971,10.217937019401221,837.3333471598704,0
Hybrid Moulding Machine Motor,82.51299865178954,9.789718167615293,63.14612756826108,1513.9585397801127,1
Hydraulic Gesa Moulding Motor,61.786410881595216,8.989752572506825,73.97476997488815,1791.500030245018,1
Dust Collector Fan Motor,71.8416120619861,6.528580420306502,25.882693059430846,1495.3585077819782,0
Dust Collector Fan Motor,70.17703272113876,3.9722962061080955,25.997149462243133,1223.0050322543511,0
ID Fan Motor,51.03143417009301,1.9273313415599653,11.544476933108115,1663.5727274502624,0
Automatic Mould-Handling Motor,71.41596424487112,2.550000222679899,39.41226603030212,1324.8833599312197,0
Dust Collector Fan Motor,53.06675617533279,5.414337160336328,23.64861372089735,1808.2487453183628,0
Dust Collector Fan Motor,76.83144750602044,6.2054299491444205,17.664156852348878,1032.615241143498,0
ID Fan Motor,58.86265228562759,3.17432873981216,6.18480579701491,1490.3917292524065,0
Dust Collector Fan Motor,64.17700283099137,8.277007279187393,11.075760724073717,843.5870986770001,1
Automatic Mould-Handling Motor,78.96366956467351,5.339495535941324,23.228017577048742,1682.384270101726,0
Hydraulic Gesa Moulding Motor,77.19082354151648,2.1567085379133717,52.02725692982399,1719.9811352906113,0
Automatic Mould-Handling Motor,71.78390912468984,7.674354332709998,20.98494683094268,1810.442953016426,0
Hydraulic Gesa Moulding Motor,69.22808737669935,5.587537695524965,49.36888830274057,1485.351049219889,0
ID Fan Motor,51.02920092831397,2.8280402233424655,6.9926281623009094,1508.7284020236884,0
Automatic Mould-Handling Motor,99.38856706579251,6.669657002384906,24.852519463757787,1228.2631864194639,1
Hybrid Moulding Machine Motor,62.77200249442017,4.670356728960285,72.66294577487791,1753.3367616214996,1
Dust Collector Fan Motor,63.82805828337247,6.549665614599845,23.966400252531482,1419.7455487077361,0
Automatic Mould-Handling Motor,82.11957466717266,3.061897896924834,28.133728134741844,1942.7198036977036,0
Hydraulic Gesa Moulding Motor,92.9529561674905,11.521631935945644,28.759694034649026,969.9493906315322,1
Dust Collector Fan Motor,48.45299427655174,6.178790557863227,15.344464243355063,1502.3183679527053,0
ID Fan Motor,54.73334216883226,3.1550205974003123,5.887782996832263,1335.629087944349,0
ID Fan Motor,42.68275347790459,1.0829968996094375,11.03049353845437,1844.7411145405604,0
Automatic Mould-Handling Motor,75.53887421891022,6.876954110172084,28.096637372455636,1222.504068402609,0
ID Fan Motor,55.181644926971835,0.7871941731119714,14.49400656368209,1578.1124005528384,0
Hybrid Moulding Machine Motor,51.542801296052666,4.794222319482174,24.030288857656004,1570.2732126117812,0
ID Fan Motor,49.11835902391103,4.720056796060842,11.720700704937581,1147.7872621135514,0
Hydraulic Gesa Moulding Motor,76.49962465155264,7.979998637391563,73.32727029174038,1661.5165165792073,1
Hydraulic Gesa Moulding Motor,101.5728060869283,6.5509933657798065,45.382800483207006,1625.4566893286728,1
Dust Collector Fan Motor,70.25157749528375,2.0833181684261186,11.743906342223447,1563.793822859202,0
Hybrid Moulding Machine Motor,73.68716809371895,5.007516028947669,57.91603725331844,1451.960958120619,0
Automatic Mould-Handling Motor,91.07854336808246,6.80506592015065,20.9487551189197,1766.2147092423402,1
Dust Collector Fan Motor,75.62874189336894,3.6467256284411547,21.54205738208538,1558.5221035997183,0
Hybrid Moulding Machine Motor,63.14415666385619,5.750759858339214,58.91050971402363,1485.6602248845631,0
Hybrid Moulding Machine Motor,74.88458048089944,6.932538907119095,55.11982281354662,1755.569831455295,0
Automatic Mould-Handling Motor,80.77193317187728,2.5419641268936286,34.39543605948611,1301.9915553267772,0
Automatic Mould-Handling Motor,66.89502258016222,3.8226340045767406,32.89485492519085,2089.396323722989,0
Dust Collector Fan Motor,66.3219204005194,6.025043728659573,27.823269868217118,1070.5935458836718,0
ID Fan Motor,51.27042744669144,2.38613709256831,13.095624001927291,1290.800118423742,0
Hydraulic Gesa Moulding Motor,80.13119615891827,3.0556590610416263,49.830080710569725,1503.7095285409598,0
Hydraulic Gesa Moulding Motor,102.1739723464115,7.188797291395925,42.40851402960611,1380.6714325959447,1
ID Fan Motor,51.212553182555794,3.2193408235860446,13.54284336212581,1257.0329702731776,0
Hybrid Moulding Machine Motor,54.137293172345146,4.901490377910076,46.953768839167864,1048.44909784932,0
Dust Collector Fan Motor,56.98702507607682,6.173919404074339,14.806429642970546,1711.2389544147827,0
Automatic Mould-Handling Motor,81.78286870707176,4.258152977700397,15.715621608945218,1504.0720978152615,0
Hydraulic Gesa Moulding Motor,89.66781239472405,10.902001502444248,54.574902319503096,1073.5605938530423,1
Hybrid Moulding Machine Motor,71.73000412492574,8.952972069556095,20.060771980374376,1125.0981554219206,1
Dust Collector Fan Motor,72.13075121284197,5.591288546708704,16.257351107933104,1633.243551326177,0
Automatic Mould-Handling Motor,70.6916074115913,7.712253199192441,34.27424291960102,1786.9676179273063,0
Hybrid Moulding Machine Motor,79.95568154311493,5.759377003089401,54.49922909905665,973.3936292039507,0
Dust Collector Fan Motor,78.71140640341595,6.400523743073014,17.702421832907753,1829.3016317040804,0
Hydraulic Gesa Moulding Motor,76.18052934380236,4.190227295815162,68.556364317059,892.4073920671353,1
Hybrid Moulding Machine Motor,57.663685753243584,9.487072486567637,31.55562944565588,1692.2851825000191,1
ID Fan Motor,49.99841030220156,1.6841337523165762,8.816118504598007,1557.5668635064942,0
ID Fan Motor,63.491865714517736,2.0023395539396276,14.04271967743621,1981.554975399945,0
Dust Collector Fan Motor,69.03824894591334,6.136240881427229,22.244729013317407,1219.727292870003,0
Hydraulic Gesa Moulding Motor,81.41106355864643,7.954222188216056,46.315723639766155,1231.0897356524458,0
Hydraulic Gesa Moulding Motor,87.57113017211512,9.800425156180559,33.52620610426922,1612.4928739389095,1
ID Fan Motor,48.9042420208326,2.0591730294781025,15.276219753682799,1534.3741851302534,0
Automatic Mould-Handling Motor,81.41947129443702,4.459464791272222,31.741745608697332,1252.6048979127938,0
ID Fan Motor,52.2432675076889,1.6820826248951053,11.40664236883633,1649.9961122795528,0
Dust Collector Fan Motor,68.30748310974475,2.2623653742569276,18.11042774051675,1378.9660227857025,0
ID Fan Motor,49.65073906087297,2.583645123315136,9.39737351465522,1402.0057310434165,0
ID Fan Motor,59.70433622950214,2.944996251203451,6.944476683703556,1790.4075227611752,0
Hydraulic Gesa Moulding Motor,110.34281261557913,4.240216316883113,55.82677184934293,1733.9116573642837,1
Dust Collector Fan Motor,59.50672632661345,4.976829589587403,25.641990324782626,1262.1409184783045,0
Hydraulic Gesa Moulding Motor,86.98609086788703,9.305731818481213,62.937753694253885,1619.8743224236796,1
Hybrid Moulding Machine Motor,85.38067646826904,7.797673848430552,43.566811269970195,1360.5529934618696,1
Hydraulic Gesa Moulding Motor,89.39258162606603,1.849913716106525,64.81035790844305,1643.081690562614,1
Dust Collector Fan Motor,75.28465787489344,5.885877417137688,18.849574720439296,1642.5775814151934,0
Hybrid Moulding Machine Motor,86.2480936589064,8.672709978763182,47.10931257068916,1476.0399206146424,1
Automatic Mould-Handling Motor,63.058133485881555,2.974711117113821,14.51656032228955,1335.2523174708672,0
Dust Collector Fan Motor,72.28011288891777,5.93309825150035,16.553930222125317,1568.7017939862737,0
ID Fan Motor,54.20813414780927,3.1901293851877246,9.742447605177107,1120.9790512363181,0
Hybrid Moulding Machine Motor,73.69362938432646,6.072798971334721,33.79903885527259,1454.301478663692,0
ID Fan Motor,57.01032611147303,3.177746927089178,11.151641320318298,1662.6609020727146,0
Automatic Mould-Handling Motor,62.81018589103833,8.652522834078187,14.19609634236927,2004.8608165595429,1
Dust Collector Fan Motor,59.48710561822568,6.935380207717771,25.86363547688078,1851.3305915008677,0
ID Fan Motor,57.684428701214905,2.505239438084623,14.47238336171523,1549.4325012544068,0
Dust Collector Fan Motor,71.08086424651752,5.400588812944293,21.151844775012904,976.088256112896,0
Hydraulic Gesa Moulding Motor,90.91191257624807,3.061066330649737,39.68333816522919,1475.4627183885648,1
Hydraulic Gesa Moulding Motor,90.91740014121396,7.231008235381098,65.35383893684205,751.2877848652605,1
Dust Collector Fan Motor,56.498615800571905,4.917950457207943,28.416695699370194,1584.433516716568,0
Hydraulic Gesa Moulding Motor,98.64593387792513,9.994846379614742,31.213339649800332,1412.4759896171697,1
Hybrid Moulding Machine Motor,70.21122390063354,10.63620068479911,46.10834024881571,1846.1682403615473,1
Hybrid Moulding Machine Motor,67.56665740777788,3.025549642018327,56.22447239169191,2129.8222561507528,0
ID Fan Motor,63.95069298054436,1.9207800836231805,9.153353845694777,1290.8865895921733,0
Hybrid Moulding Machine Motor,68.30377866924435,1.0725426621080771,21.12834982280495,1331.5258154451908,0
ID Fan Motor,51.0713813462563,1.8872698008429047,12.31966105496015,1596.2790185776973,0
Hydraulic Gesa Moulding Motor,63.81755044576971,6.2107729202078295,23.156607944653476,1429.8815825333568,0
ID Fan Motor,61.58168174662222,4.22983597806746,21.41034031582801,1027.701223730126,0
Automatic Mould-Handling Motor,61.29102641499864,6.3853440685054625,39.46144044052782,1742.6857984075716,0
Automatic Mould-Handling Motor,77.20630804307163,4.295824505092238,32.59806591626833,1674.1703061106844,0
Hydraulic Gesa Moulding Motor,82.42700474635079,6.862350259738222,34.477341881118946,1410.5683784352605,0
ID Fan Motor,48.83393694822555,2.3039914586603416,21.33901842727594,1424.1864420085244,0
Hybrid Moulding Machine Motor,65.86356680045517,6.9721015195652125,26.7389228517022,1198.892171064221,0
Hydraulic Gesa Moulding Motor,99.72916133422953,3.4566390743624726,65.17029873200488,1700.4639763308414,1
Automatic Mould-Handling Motor,76.41201812489024,5.290312733792011,19.449778668021597,1475.7813351323525,0
Hydraulic Gesa Moulding Motor,78.63724922251458,7.332443452041567,49.339202238066854,1903.4562093542083,0
Hybrid Moulding Machine Motor,61.25800576107275,1.5646715598396028,38.42913173830075,1175.4515798607435,0
Hydraulic Gesa Moulding Motor,73.79016142009165,14.52088949413592,66.32864498485858,1440.9222832274295,1
ID Fan Motor,44.12806397462768,1.3591711679016938,-0.554058664936159,1458.9031266918173,0
Dust Collector Fan Motor,44.34593917939781,4.334958254192006,18.789210677916977,1837.4759982580895,0
Dust Collector Fan Motor,44.83130679896246,3.4367531003018987,5.123669359690435,1111.7855837043305,0
Dust Collector Fan Motor,52.57571777728143,3.1928827408726748,17.497301400665613,2176.211432676336,0
Automatic Mould-Handling Motor,62.10928106370561,4.363331889167448,30.139354674838867,1375.133407066159,0
Dust Collector Fan Motor,62.91664373477969,6.741196827960422,19.061315036580048,1604.76766876334,0
Hydraulic Gesa Moulding Motor,65.88903781196447,9.811503055176304,65.66043996752289,1971.4736216847,1
Hybrid Moulding Machine Motor,67.89818910774984,9.323743354107707,55.905082188325125,1751.725452728246,1
Hydraulic Gesa Moulding Motor,82.70069462309527,7.683487703552745,43.31421393539964,1396.5554607998115,0
Dust Collector Fan Motor,65.17595194243435,9.82629011294602,21.105626765944148,1247.709491810682,1
Dust Collector Fan Motor,79.4824208800333,6.798538815228351,14.415370215164723,1669.953578832357,0
Hybrid Moulding Machine Motor,56.88609259912836,2.75892823136052,61.197403119602775,1819.8694583212439,1
Automatic Mould-Handling Motor,78.59055093480367,7.668458388345381,24.421086176670634,1841.4450992902855,0
ID Fan Motor,55.28484702625797,0.36430843100650856,16.949000291891664,1231.5423751530916,0
ID Fan Motor,58.96252561564787,2.3231678382924543,12.125708037415384,1447.6236827316725,0
Automatic Mould-Handling Motor,68.06590181897671,3.261822050988597,31.141284921248406,921.4012742232986,0
Hydraulic Gesa Moulding Motor,79.55733256317315,5.747114910958556,30.760354994244164,1239.4210708092876,0
Hybrid Moulding Machine Motor,81.9234837882004,7.824107251254689,39.678529906681135,2045.0087776518112,0
Hybrid Moulding Machine Motor,90.90940286009254,5.572358212999036,34.61041910854669,1818.83087985864,1
Hybrid Moulding Machine Motor,84.64042929396446,5.778690973874646,30.31646735179544,1653.6385460082838,0
Hybrid Moulding Machine Motor,60.87252203685728,7.347439734170654,37.21271796640632,1503.1637135223077,0
Hydraulic Gesa Moulding Motor,57.65492677077642,10.448180879734265,62.84321972070603,1678.184622062042,1
ID Fan Motor,52.45038526157486,2.341890174169865,11.18990801012367,1552.3594225033453,0
Dust Collector Fan Motor,72.03211323645606,4.107018408023144,16.907036496852456,1584.3635047752196,0
Hydraulic Gesa Moulding Motor,81.20347667008447,6.8581337124373505,27.814619403593206,2289.1845029555616,0
Hybrid Moulding Machine Motor,82.04193134338433,5.640241550584529,34.138943968523435,1034.6418490055241,0
